id,firstName,fromYear,fullName,headshotURL,info,info_birthDate,info_birthPlace,info_collegeName,info_draftPickNum,info_draftRoundNum,info_draftTeamId,info_draftTeamName,info_draftYear,info_heightFeet,info_heightInches,info_highSchoolName,info_id,info_nbaDebut,info_positions,info_shootingHand,info_weightPounds,lastName,lebron,lebron_id,lebron_offensiveType,lebron_position,lebron_singleYearLEBRON,lebron_tier,teamId,toYear,_source_team_ids
1630544,Tre,2021,Tre Mann,https://cdn.nba.com/headshots/nba/latest/260x190/1630544.png,0f9648dd-1665-4409-a461-194caa0edbb8,,,,,,,,,,,,,,,,,Mann,715d8f69-7306-4793-b53a-b08669ca19c0,,,,,,4,,4
1643419,Hannes,2026,Hannes Steinbach,,03317a5f-ac35-4686-95e8-8ac1880f3ded,,,,,,,,,,,,,,,,,Steinbach,,,,,,,,,4
1643515,Christian,2026,Christian Anderson,,99d306c5-432c-4acb-992e-6507c9e372cf,,,,,,,,,,,,,,,,,Anderson,,,,,,,,,4
1626192,Pat,2015,Pat Connaughton,https://cdn.nba.com/headshots/nba/latest/260x190/1626192.png,84158ec2-ad9f-480a-bfbe-258dc68d86a9,,,,,,,,,,,,,,,,,Connaughton,05d20870-fb2e-47b1-a577-712e3dd342ab,,,,,,4,,4
1642862,Liam,2025,Liam McNeeley,https://cdn.nba.com/headshots/nba/latest/260x190/1642862.png,08a969d1-f9b5-45e3-b5b9-108bce92bc8c,,,,,,,,,,,,,,,,,McNeeley,1b361644-1767-499b-a639-953e24fc8e93,,,,,,4,,4
1631217,Moussa,2022,Moussa Diabate,https://cdn.nba.com/headshots/nba/latest/260x190/1631217.png,e318a723-572a-46fd-a427-98fc6c3951e7,,,,,,,,,,,,,,,,,Diabate,96eb8024-3f4c-45d6-942e-e405645db557,,,,,,4,,4
1630214,Xavier,2020,Xavier Tillman,https://cdn.nba.com/headshots/nba/latest/260x190/1630214.png,,,,,,,,,,,,,,,,,,Tillman,,,,,,,,2026,4
1641750,Ryan,2025,Ryan Kalkbrenner,https://cdn.nba.com/headshots/nba/latest/260x190/1641750.png,dbd7912d-1bc6-4748-8262-1d8e88fec523,,,,,,,,,,,,,,,,,Kalkbrenner,7b9dcbbf-b206-42a7-8dc6-f80d6dbdd7b8,,,,,,4,,4
1631338,Mouhamadou,2023,Mouhamadou Gueye,https://cdn.nba.com/headshots/nba/latest/260x190/1631338.png,a451597f-045c-4981-932b-426cafe6bfa0,,,,,,,,,,,,,,,,,Gueye,b3a6ac6c-503c-4cf9-99e5-75adcbddf6a8,,,,,,5,,4
1642883,Sion,2025,Sion James,https://cdn.nba.com/headshots/nba/latest/260x190/1642883.png,b3e83e8b-a64a-44a4-b51c-ea52aff62be9,,,,,,,,,,,,,,,,,James,2feaa084-5398-4b0a-899a-a4322ade1851,,,,,,4,,4
1641810,Antonio,2024,Antonio Reeves,https://cdn.nba.com/headshots/nba/latest/260x190/1641810.png,,,,,,,,,,,,,,,,,,Reeves,,,,,,,,2026,4
1641790,PJ,2024,PJ Hall,https://cdn.nba.com/headshots/nba/latest/260x190/1641790.png,785f6895-abf7-46b5-a4c3-fc0c730edd00,,,,,,,,,,,,,,,,,Hall,bbd772a3-8d32-4901-b013-d194dfe54a3d,,,,,,4,,4
1630581,Josh,2021,Josh Giddey,https://cdn.nba.com/headshots/nba/latest/260x190/1630581.png,d33b235e-6361-443e-aad8-48f3e1be1527,,,,,,,,,,,,,,,,,Giddey,42061ed1-adde-4549-aec0-2875cf798874,,,,,,5,,5
1629651,Nic,2019,Nic Claxton,https://cdn.nba.com/headshots/nba/latest/260x190/1629651.png,12abe689-4995-47b1-9709-b65aec72878a,,,,,,,,,,,,,,,,,Claxton,bacbd276-44c3-43dc-8e8d-c83c3e5e93f1,,,,,,3,,5
1626181,Norman,2015,Norman Powell,https://cdn.nba.com/headshots/nba/latest/260x190/1626181.png,c0a46687-71a4-4999-8315-dae4ef809906,,,,,,,,,,,,,,,,,Powell,24c14de0-aa0e-4a5a-b812-daf679dac105,,,,,,16,,5
1630172,Patrick,2020,Patrick Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1630172.png,40a20228-bcd6-4714-b16d-0d4067f488db,,,,,,,,,,,,,,,,,Williams,d459f214-07ac-450a-9b0b-2c3dc3c88cb5,,,,,,5,,5
1630171,Isaac,2020,Isaac Okoro,https://cdn.nba.com/headshots/nba/latest/260x190/1630171.png,3d13e5f6-c28b-423f-ac96-45e440b19fd6,,,,,,,,,,,,,,,,,Okoro,d0155f2e-6ba4-4559-b5b9-09eeb1593442,,,,,,5,,5
1643410,Caleb,2026,Caleb Wilson,,ebd4f250-cad8-4472-b6a8-4af95af2359f,,,,,,,,,,,,,,,,,Wilson,,,,,,,,,5
1630188,Jalen,2020,Jalen Smith,https://cdn.nba.com/headshots/nba/latest/260x190/1630188.png,266bf211-4b37-4372-add2-97fcdba456c8,,,,,,,,,,,,,,,,,Smith,b4b46eaf-1282-4b82-9458-dbe3fd94741d,,,,,,5,,5
1628380,Zach,2017,Zach Collins,https://cdn.nba.com/headshots/nba/latest/260x190/1628380.png,1f7e07e6-f44f-45fc-a4d5-09e2849fcfa7,,,,,,,,,,,,,,,,,Collins,4b3f5837-1c49-4fc7-b30c-63506a8346b9,,,,,,5,,5
1630200,Tre,2020,Tre Jones,https://cdn.nba.com/headshots/nba/latest/260x190/1630200.png,b781ad4f-7edb-4624-9563-b5e58478f8da,,,,,,,,,,,,,,,,,Jones,f1d793b6-4fb3-4bb4-868b-c25bd1e5af1b,,,,,,5,,5
1642265,Rob,2024,Rob Dillingham,https://cdn.nba.com/headshots/nba/latest/260x190/1642265.png,0af642af-a9e5-4d5a-9db5-89ab42fb6c39,,,,,,,,,,,,,,,,,Dillingham,52cba2ea-7409-4825-bdd3-969a68437066,,,,,,5,,5
1641824,Matas,2024,Matas Buzelis,https://cdn.nba.com/headshots/nba/latest/260x190/1641824.png,09b3e2fa-3d37-4bef-9992-d3b13e18a3f8,,,,,,,,,,,,,,,,,Buzelis,159e4dee-0e6e-4c5c-8255-33d2d5fd4efa,,,,,,5,,5
1642855,Noa,2025,Noa Essengue,https://cdn.nba.com/headshots/nba/latest/260x190/1642855.png,c5c9acdf-bbdd-4aab-992e-b2e613c9724d,,,,,,,,,,,,,,,,,Essengue,4012678a-a523-4a30-a951-1e13b0269521,,,,,,5,,5
1643517,Dailyn,2026,Dailyn Swain,,85544fa1-d786-464c-99f6-49e35622c77f,,,,,,,,,,,,,,,,,Swain,,,,,,,,,5
1631159,Leonard,2023,Leonard Miller,https://cdn.nba.com/headshots/nba/latest/260x190/1631159.png,20919ded-2f8d-4578-b843-f2eb899baa4b,,,,,,,,,,,,,,,,,Miller,620a9742-05b1-4e22-9d02-dd07d5121c16,,,,,,5,,5
1642880,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1642880.png,,,,,,,,,,,,,,,,,,,,,,,,,,,5|17
1628378,Donovan,2017,Donovan Mitchell,https://cdn.nba.com/headshots/nba/latest/260x190/1628378.png,cdb353ab-2077-4534-9533-87d6e86d2585,,,,,,,,,,,,,,,,,Mitchell,8fe61347-346a-44ab-a715-fac1fbf03951,,,,,,6,,6
1630596,Evan,2021,Evan Mobley,https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png,9746a8c5-dde4-4a6e-b7ea-cd7c6285a16f,,,,,,,,,,,,,,,,,Mobley,fb18fc85-f026-4d47-86de-b67372b7a783,,,,,,6,,6
201935,James,2009,James Harden,https://cdn.nba.com/headshots/nba/latest/260x190/201935.png,fa05bf38-d959-4ae4-8359-062ee296bf31,,,,,,,,,,,,,,,,,Harden,f92c03ad-58fe-4cdb-b0c1-c304fbe4f64c,,,,,,6,2026,6
1628386,Jarrett,2017,Jarrett Allen,https://cdn.nba.com/headshots/nba/latest/260x190/1628386.png,2fe745c7-7cd7-4da2-86f1-e7517c5083ce,,,,,,,,,,,,,,,,,Allen,9989aa44-7964-43d9-9f0c-8ba01435b36a,,,,,,6,,6
1629622,Max,2019,Max Strus,https://cdn.nba.com/headshots/nba/latest/260x190/1629622.png,0f83557a-6ee4-4a05-8f5a-af8dacef99ad,,,,,,,,,,,,,,,,,Strus,4d4b648a-ff39-45be-a837-94e5ceaf6164,,,,,,6,,6
203471,Dennis,2013,Dennis Schröder,https://cdn.nba.com/headshots/nba/latest/260x190/203471.png,3665b977-cd01-4cf6-8974-7edfc370b2d3,,,,,,,,,,,,,,,,,Schröder,92662f8a-e66e-40be-a1cc-eff077c3aa30,,,,,,6,,6
1630241,Sam,2020,Sam Merrill,https://cdn.nba.com/headshots/nba/latest/260x190/1630241.png,9b4100d9-e486-4994-8f42-be67871d712d,,,,,,,,,,,,,,,,,Merrill,26c70ebe-f65d-40b4-8763-aa92cc73277e,,,,,,6,,6
1642281,Jaylon,2024,Jaylon Tyson,https://cdn.nba.com/headshots/nba/latest/260x190/1642281.png,432f9ad6-4bd3-4ced-817d-63536043a101,,,,,,,,,,,,,,,,,Tyson,b583b7b1-974d-406a-a5c2-9d38ee37ea3d,,,,,,6,,6
1630846,Olivier,2021,Olivier Sarr,https://cdn.nba.com/headshots/nba/latest/260x190/1630846.png,,,,,,,,,,,,,,,,,,Sarr,,,,,,,,2025,6
1627745,Damian,2016,Damian Jones,https://cdn.nba.com/headshots/nba/latest/260x190/1627745.png,,,,,,,,,,,,,,,,,,Jones,,,,,,,,2023,6
200765,Rajon,2006,Rajon Rondo,https://cdn.nba.com/headshots/nba/latest/260x190/200765.png,,,,,,,,,,,,,,,,,,Rondo,,,,,,,,2021,6
1628418,Thomas,2017,Thomas Bryant,https://cdn.nba.com/headshots/nba/latest/260x190/1628418.png,49563e59-ae9e-47aa-91fb-20bc236c5b0e,,,,,,,,,,,,,,,,,Bryant,1f20b370-a468-4de2-893a-c2a482a982f6,,,,,,6,,6
